pathway	10M_3	11M_7	12M_5	13M_2	14M_4	15M_1	16M_3	17M_7	18M_6	19M_1	20M_2	21M_5	22M_4	23M_6	24M_5	25M_2	26M_4	27M_1	28M_3	29M_7	2M_3	30M_1	31M_6	32M_7	33M_3	34M_4	35M_5	36M_2	37M_7	38M_1	39M_6	3M_2	40M_5	41M_3	42M_4	43M_2	44M_7	45M_6	46M_5	47M_3	48M_1	49M_2	4M_4	50M_4	51M_7	52M_6	53M_3	54M_2	55M_5	56M_1	57M_4	58M_2	59M_3	5M_6	60M_6	61M_1	62M_4	63M_5	64M_7	65M_2	66M_1	67M_5	68M_3	69M_7	6M_1	70M_6	71M_4	7M_7	8M_5	9M_6
PWY-7644	0.0	9.851364063969898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-7663	40195.65010831623	72018.3587018197	44092.90626355905	52086.106108666696	90961.16794860123	67930.15658338608	65804.02525158579	65274.991337738604	41697.42229127302	59495.04325659791	42920.68786707184	61763.82972191238	12003.23368139447	21308.991102532404	66721.44362110138	38095.96796593752	53826.36347525837	69870.46130636435	38623.61233289938	71567.13805304829	50871.93342875545	59627.543061679164	68275.12724736067	37698.940718837504	55578.72184446667	46204.77136637765	66741.7460009858	95856.41327205555	12561.09821509172	119344.84255071479	56390.75655592292	50967.43071096773	61228.09879773139	51501.42293696525	20348.722155773587	39617.47641895499	17366.688147666584	67905.13706281855	23736.274708258283	25317.365544632015	55941.62222138623	28446.379806637837	22472.407638732664	99774.51220843545	61274.16695515702	66922.44032396155	49547.786114458446	85621.86912247002	20870.73224968171	59271.62836798964	79661.32326235216	58675.82407916765	31300.293821660012	34523.08101792778	40515.44521270372	90550.12976244555	53325.19311799996	40778.078581549016	62572.97195868377	70814.2486575403	91338.93222806304	11576.303695662957	59007.952713124905	14805.444865133451	96746.86034204974	43611.48431484545	49957.18400313213	47569.85914719336	56162.771479622	30011.99389719845
PWY-7664	845.625950825355	1300.9419752468907	1845.5310911447762	4154.4523765276235	3424.6642951357508	11669.6914720163	4018.6688853886853	2157.8478225834015	802.9059960204729	3041.5703008096443	3280.8509306254928	973.5386704203472	631.4568914010699	480.4274302289397	1167.3111548668414	3443.946531963471	1971.0051745456371	2801.685889137179	926.2204354534639	764.755409189109	3666.5592385525297	920.3252022499215	8287.285043136451	793.8448348290167	992.6805251983884	970.8181884335278	409.10159838259773	1865.3799067022524	556.5624696469199	3835.207767580224	223.58745211947368	5682.16692961479	10725.29337580006	5012.3814133660335	5306.926805765799	390.2681719412837	198.88571709529643	2380.9646055966064	5450.489661765401	8634.31790889222	1191.9664884564893	445.99659194163183	8318.48131353274	239.52179511404304	13832.77607642998	7037.156216986453	606.7911842621002	1775.7717552849927	893.7310772468144	1999.792675466462	1792.8038947733928	171.4291004046308	14836.416555300242	1186.680099355974	449.6930791789439	7229.545082015954	3785.5992243965075	2103.409715619139	5089.526455008375	3659.16859564425	4134.946458623973	45.86138197402093	126.16336161154794	243.6577793632375	4322.01241341786	142.22923021842936	121.17355122995305	4846.277306218889	1904.7748405188904	9421.755424251134
PWY-841	10622.735775026757	22080.187469837598	25118.322533009068	24377.06948581477	46448.73725570841	34134.70738261628	36961.554285031074	36742.90543451573	13052.331511382094	34331.99980187949	18876.78667388914	26335.24446064854	5735.94981243328	2513.7644253108224	17999.06947390595	23335.172181584752	16374.239258025524	14032.97240479077	10006.710339847721	9534.636047496318	23648.704803291595	46528.648503885095	26149.2895455092	17577.642893142645	22404.323138899385	11067.020680309452	14015.264794611361	33046.769042994456	7128.6704672975475	27917.578723970364	12894.733765762398	30015.46831131507	31428.589663373758	21839.037771928597	11958.612585873176	8124.789111695957	7725.0340226418775	27474.932500448787	16134.13352437499	16901.828452497342	16781.576936648493	11992.72192164987	6848.930411582507	51058.82343638844	29196.987294927534	16285.025003591847	30460.156134257126	47833.96564448248	11349.242596249278	13629.177353424573	30564.161375537267	16508.25229044249	20703.020696431497	17186.3655744734	14272.578394593551	31874.68908585352	27015.536572749726	16630.2635699581	32685.12086626962	24447.331037133525	45132.013974855734	1244.602143421529	24264.556871262852	9060.56813788159	56263.11505648582	10351.607292677732	6628.179383260728	23531.518222223636	26485.5297414301	11040.666047966877
PWY-922	25141.63572376622	36364.93578679569	22773.88700034045	23034.484080157374	24777.579739969315	24805.02890075705	29194.715345735665	22628.229684864018	29975.123543721937	28674.247883160348	18562.582793038386	29382.38450431458	4963.903202041459	12327.157986116152	34740.92549686947	16530.693789373767	28112.165779887026	32138.303557950418	19202.20792497599	35638.65118302497	22762.913412480426	88842.22717358258	31455.889399361608	23111.305425456936	29182.63446757461	30784.780408358412	36857.71616122765	49465.595730488785	5218.107348619774	57322.56229184551	30106.197547849904	19341.278643480528	29685.344502054217	33856.47157891682	13994.39030092941	20849.305420129767	9586.970703275252	47755.860533752886	13490.835227640995	21428.225797702373	25631.99058551416	24365.56037219485	16127.847696079174	33181.404053239225	28151.590398085562	49621.32275601695	43844.42639598226	40219.01138411615	11514.875094165323	27357.416140661804	38821.011379045165	32258.95134913053	26523.4463276973	21879.729867481125	36113.52412420285	37768.44066234474	23116.595664656263	31822.921728599755	32165.995331290287	39503.0179298567	38729.9413002011	5994.3728869683155	41725.55899024857	8111.953380960794	30685.081705415294	22254.33716057398	29742.321732437485	30792.792540645372	28943.196901756088	18437.8262449895
PWY0-1061	8426.795285838709	16638.69862733021	20471.8749958544	20326.35276170932	11213.92994594853	29865.186548566722	27648.07167420169	29775.69518588129	10599.606235516947	31227.384694167395	16365.793496965634	9446.471433166149	4826.985548381525	1401.7557863626516	14367.07660253801	15617.381843910936	3368.2161725553747	8276.166573343695	6308.30673986251	6987.796018781545	15088.518567529298	17861.040886958526	20184.56094940479	8335.410555592458	4150.064709468151	5129.7915629240215	9831.011265221194	23914.07120508262	4579.280220864321	20879.701981318758	4365.959811258861	22060.06926355409	17191.432502582058	11731.36138689673	10361.817266593807	3774.95937478108	4434.387085100635	17391.832364229955	14519.789507040268	15440.248934052821	13147.345257640172	4490.202342334077	7052.751468151152	13535.594199172909	16568.989148224144	11137.367660069367	17750.075098171266	35681.3410575816	8954.255372729906	10546.538579415235	5114.577341845291	8673.014646214924	13630.183991477154	9518.793391300696	8415.946797086794	27108.18125472295	9014.415088556432	6163.84093511852	21126.243440970215	15777.82577066803	28167.099283274918	402.8242609396344	9569.336112731271	6340.073374962398	49876.030544014	7805.433298417056	4976.951087528762	18544.922341515798	18966.278988423706	9596.054471418494
PWY0-1241	340.8029564475474	212.98066494942495	484.1747639008039	920.2329103350261	781.5512888066318	2638.6220534884264	1068.8544471880275	516.0973613515027	170.5645772262239	531.6870983312172	727.8382956409106	89.11828532579348	64.66109636260336	115.1080158993044	239.01050285091452	588.9435470318647	253.9441423592275	552.2762000947812	169.14045710148835	129.31986208083964	811.3230607233643	188.16441870805622	1886.5673660051737	82.65282729279983	171.09076079790412	13.090704250134127	127.10920330387363	180.2144128633951	65.29894608493741	308.6461783283088	17.492368811156286	1335.6878391416385	2453.3318541754616	1214.4245341590508	1333.6885077072623	78.78161831444976	6.788535431766929	455.4630873000411	1389.3415394497215	2402.430715068643	212.29473614209726	39.690287938382326	1965.7356652697135	58.67411653990565	3080.011273069004	1497.7451344102642	212.0973339321191	301.2790632137945	60.64932716231864	429.5648461031949	374.9800753001918	38.88224879260742	3535.768196762518	242.7068754077367	84.77981036888838	324.43654432218415	799.9670237714388	466.3148990433459	1074.1566607263642	852.3769215267108	1065.9727021977799	12.134538974112655	30.74197161745985	31.25572850525148	621.032485729578	48.997400551873554	15.597415302255634	268.34251942973236	188.9699270410096	2318.9687064081236
PWY0-1261	10800.381205483502	26138.22229343857	21596.17703199774	21108.9435963679	26753.938952787797	41186.05005218119	36816.0309131829	39096.28530219036	12851.969651917376	31379.26616724366	13634.776620851177	22293.430551884227	5865.2466431968205	2528.954435260151	12463.68122825825	15708.000062857876	10272.688734563078	18195.784975515402	9484.564656992752	9025.393551664025	25738.750614501372	36195.30720840833	22231.473689753573	9321.528836973323	12199.736407118939	11583.95290826433	10400.617985998226	29226.658560530024	7684.455195000052	22904.47683700377	10342.440773598573	32762.84617134871	29829.05335686773	22014.132856315533	13624.665867230291	5680.507976017886	8148.418568161357	30453.546021103768	12463.920377986491	14863.048964422316	15468.728733865186	9749.320833717395	9480.384552580754	34174.74417382374	27797.316262986973	13976.900012294815	32780.34744008436	51215.92852772161	13254.027158935742	6373.715529017348	15006.49330702116	17607.82427784817	20755.38928577673	18352.122827620482	13524.790872984693	36492.61441162722	19993.3884699759	13967.756565171363	35732.662255387164	26524.087236157335	43309.08537417929	1160.5605937723892	21466.74060256102	9614.25560108338	40869.25787358235	4300.486488304916	2866.3095539485194	27348.555859640062	29907.720219298753	12668.949428507996
PWY0-1277	0.0	0.0	0.0	13.307670336458733	0.0	0.0	34.25005164948484	0.0	0.0	0.0	0.0	17.790948132041233	0.0	0.0	0.0	74.11740484940336	15.011048282102434	0.0	19.28564456993578	0.0	0.0	0.0	8.760710164847058	5.45194179216597	0.0	0.0	0.0	8.598388341226077	0.0	0.0	0.0	0.0	9.515355886938469	0.0	0.0	4.324344680984007	0.0	0.0	0.0	8.249638243116328	0.0	0.0	0.0	0.0	0.0	0.0	2.0270848364028007	9.042097708495847	0.0	0.0	0.0	0.0	0.0	19.72789103377625	0.0	0.0	0.0	0.0	0.0	0.0	7.639479552160433	0.0	0.0	0.0	1.793475575735688	0.0	0.0	0.0	0.0	0.0
PWY0-1296	829.2560137035965	5118.949521339118	13606.41000930246	4948.354304969952	746.6855573457499	8423.741295229647	8377.542860435164	5052.821144988269	999.8194748666656	3788.6672374944374	2916.86816595404	1546.5276901467016	702.7740947881874	929.0740663031673	2284.0641843348108	9106.709633358318	1434.3527340768396	4851.754225396552	2006.1643479825639	1422.2120896797283	4295.841164415173	10216.951912994406	6576.833393368963	7163.799165273696	1681.44831284582	1260.7756215425547	2779.225548406089	8245.72691864049	2712.2522418594954	8357.640941270422	3095.8707784648436	11447.765869340989	4296.72703120693	3085.004114518377	2323.0120144499306	2909.3409054970243	1207.1069557317987	1920.1633223526349	2801.5473519487828	3389.9581892043807	2170.4154532812126	4554.830366573025	2082.551400064868	256.2554695663077	4764.387630714645	5192.9197204882485	1907.367535618726	9221.106753915534	1424.644938673746	3885.0809037367735	1754.0201382408604	2973.4892395792385	5316.538371386531	736.2361675224741	2949.0116854566	5170.761444863471	2711.069269117615	1324.091156570935	3975.049667304251	2582.5417665355353	12744.499143074434	618.6009093123977	3349.500776823277	1850.2560556829571	10762.440847778978	1749.390551659548	1159.1318436992726	1504.6944667071486	4913.055466998483	3785.7863585460905
PWY0-1297	1424.02632759666	9602.411716051332	26242.782698737414	8188.833021326027	1271.7801250716268	14172.37685811773	13872.308305516222	9461.66837983824	1911.6685042928018	7919.221534673819	4736.601784645915	2555.158291714781	1319.574853882459	1503.0295783993954	3742.1015470488487	12977.081713556114	2465.036071002535	7762.125959104506	3227.3055225704893	2390.7895071211747	7829.214888372298	15763.568560472968	9939.017944105004	10153.885939035032	2797.7404765974256	2283.144775820303	4479.249358694753	13801.598836087287	4197.674243604348	14770.499080929123	4949.525280276023	18310.335326345386	6925.611378377164	5111.6884190630035	3879.3017871277452	4299.2155160284365	2269.400432557756	3465.9118067288864	4480.20745856788	5384.330356288362	3667.2443512935843	6980.173284704343	3271.5400839747913	500.4119451503091	7124.518460696826	8215.585011950163	3339.5491476685634	15652.532636254904	2946.72144293383	6444.252589191065	2815.552464277124	5351.205933211375	7803.239102033451	1531.316724426381	4953.818614090137	8889.683507567208	4225.107679738721	2316.7258414312787	6966.667558538124	4275.714623542274	18744.65204978346	974.6940218738252	5446.457861455268	3014.9079981994455	19735.0366574835	2817.276852166341	1914.0506649239992	3738.566885099515	8525.709352322161	5642.678336479037
PWY0-1298	988.4532249267828	6470.60761999939	9720.828966534302	5816.135788228635	1132.7324153218767	8844.617422080213	9135.889629367042	5024.750685721359	1168.8150328239612	3851.3813688581326	3872.2341907369114	2073.86585991089	774.3728708784947	1123.9507134974863	3078.254002182932	10492.666963532556	1775.78777689141	5295.1264204697	2455.523964520052	1743.7735394862245	4216.227765032681	12589.789803299223	8706.651528596327	9019.654772778083	2127.446733522276	1433.114880734781	3565.48685590726	9418.03694996166	2755.4302637793166	7867.563801298267	3581.281861951545	9954.005150173418	5509.310206081509	4103.295983385845	3022.1142900701525	3629.2663715596873	1195.7611921589391	2433.7794704563394	3915.302963751694	5034.8269692974945	2696.511903979795	5687.789106120976	3217.9750539582765	310.21486727307985	6459.532690765319	7175.067400572375	2334.8667129559035	10426.168571452159	1350.0802001221514	4177.631530500158	2475.119730203278	3086.475521071757	7758.9675593046395	859.8647371783247	3694.8284359533845	6104.342995418675	3663.784693330634	1767.3310599293259	4672.522143572893	3584.368735463661	15299.288874654423	637.5385662361027	4430.7353128876275	2167.503371419935	10999.056191044892	2277.0199477338415	1563.6176537123579	1651.8336318231504	5268.3926533727745	5253.712643120875
PWY0-1319	34407.47339026281	54243.024457444364	45810.4174959583	41895.17464859156	54104.27868328696	51816.93586492406	54652.68067362015	50021.73705994529	41388.405249702846	57760.17464777303	33578.13033857622	43549.645725945105	9403.728035726399	14743.174328420959	49350.64905421028	31330.622040071885	36453.580213183646	44352.66903193664	26079.483275325416	44775.852170637576	36919.94069249556	111194.60676643561	49332.21882759034	32079.732809230725	40263.35354937928	38947.19331830465	48208.4314917431	73820.83068380476	9768.662525272532	80176.97942835544	37859.33455370534	38833.99751270725	46630.533240138546	46744.896066874855	22960.132512549364	25919.503384788633	14247.114619905482	67079.90468173492	26451.448595433223	35427.01601625705	38372.48036285324	30977.03696933082	21988.071930023714	64088.17057503002	43082.483997484516	62767.77987701704	63819.39455588639	74182.13178736811	19715.061307764943	38411.271305898816	53817.30395199507	43684.289144337614	36793.48762349765	32820.00462647629	46778.59844705153	63828.03475326631	36838.19746465375	41595.067089334676	52597.359973470455	55763.16481954897	64785.50263347149	7263.4807977983955	55619.09365228138	13864.955149531595	77536.37096169373	30574.90760394403	36873.96201544007	48154.60146074825	48004.772274047544	26658.332662514356
PWY0-1338	21.656132021507837	8.291816277678038	8.500000000000002	43.0853959157115	0.0	66.27603609768614	57.56568559338091	13.281733746130032	8.537562430632631	241.04902625033466	2.0	17.32619490999379	27.857980201458837	10.0	1.8556701030927836	135.765536267515	33.40980923076923	93.03875214116434	4.789999999999999	44.35807343071457	24.35264781153619	0.0	8.5	14.894183551847435	18.38936984095027	0.0	23.787410071942446	5.937958262831359	7.12082912032356	144.88641526578826	0.0	32.70379007211665	44.079798386814744	195.22823433243167	38.152826350823325	0.0	0.0	20.136002801774456	15.242651897345908	1.9863057324840765	11.677631578947366	0.0	0.0	6.521739130434783	8.467039122761793	12.756276430597932	11.552962352921991	76.47097777744915	15.800537817995561	0.0	0.0	2.8508771929824563	0.0	123.01469168423995	0.0	50.42421746293246	4.943517113471589	0.0	26.42899200897238	10.142844702856225	65.22525466051152	0.0	1.5000000000000002	2.4594550762244567	197.4789209478804	3.786923442700903	1.431120484137172	22.96065980968374	4.968454258675079	1.8588899072058656
PWY0-1415	549.7218669762276	6979.594069030294	686.2152676602818	1452.9895622576391	1219.7147700727223	4326.634905336326	2053.102287743652	2273.8898078976845	262.59514657114545	1560.7893262483399	1149.4661099458658	130.66037338003824	86.30892575575318	165.4993159014225	384.8079895797112	847.3774178948345	495.1887925014624	609.9301520706173	260.65391696699635	284.7334470524281	1629.7196762183385	1204.730423086179	3065.975473404902	186.8932092443434	249.97173375193506	222.3510783727745	137.68771219893083	518.0680010336446	282.67113213264304	592.2073780732869	139.85305860461398	4258.299539177878	3673.6979495800797	1943.490467607494	2049.0788312415075	116.5484676367286	240.33997923344455	606.6927960684548	2320.8768500614665	3757.352139892384	354.05904234801886	85.9953151712701	2712.4377313146365	126.10450263212249	4377.748729686607	2357.0483172376053	267.44038034009765	920.1112909137337	468.2728193761289	693.4185191636708	612.8343011806442	245.08076798426586	4733.57101113371	385.14850175636434	96.44148304955603	1811.076784363373	1221.854100662594	766.6008288927703	1785.4883076616688	1341.7625202034737	1446.4878806533577	18.661874383110682	54.256672036065424	703.4610843788122	2727.8840791560992	49.298809202842875	69.5046621442913	1605.767591134727	492.3992375894611	3327.586161868981
PWY0-1479	7941.0625560740955	15621.38928834847	17727.981246718762	18787.08761393582	7180.70144984658	25684.620232898833	24444.201674462765	26111.2353001275	9936.701436476389	29082.827407708395	15506.867909624005	7138.308821254367	4362.069423330732	876.9130487547382	13794.80366896099	14677.249565863123	2208.8086714374826	6439.837236159781	5512.6657415062755	6075.176324463491	12067.882960031044	12978.537158516147	18165.615034572522	7981.330206113204	2699.0512190240324	4291.358249431659	9124.235888284507	23234.265703490044	4030.515888841473	19356.879851940623	3452.7857949851077	17986.861290879457	10900.937624051494	8528.066606125902	8944.542781095095	3298.0402514790403	3581.6344722376048	14937.839932038936	13430.256130438122	14523.049304164902	12131.222631545013	3891.983650297156	5427.116061314258	9762.425078660082	10214.63034443774	9469.086584503764	15120.461878011618	31991.562619433884	7677.814643053603	9799.862144020362	3173.1635877316994	7101.69252689971	7767.72992229186	7586.069744411536	7503.892925782767	24308.576806766305	5940.112356543305	4105.265398624793	16896.07823384921	13100.570823986289	24136.064606967204	292.1566115141251	7651.975962722452	5369.305205490705	45542.08872586376	7575.103825227234	4592.466565533383	16135.126565932243	16437.327699662197	7912.8981060558635
PWY0-1533	14.677983774847169	193.47648440324062	153.46673961110272	829.0602773253447	614.6528695445865	2104.488817786323	803.6936719688479	196.61171187289415	110.13586015125126	612.125545442792	574.6177606636876	102.40911726367293	74.02349774268275	89.13468315725515	187.3823744381908	598.7740049488475	256.50290829984897	504.7921366210124	142.7574279589035	91.65217391304348	734.3814287349793	359.175599669338	1502.2774888106458	72.80737974818734	182.82326563917613	242.27627021026183	88.60541771781573	40.2942248075278	71.71928754756252	569.0155003471593	8.542301329703697	1359.824701332196	2144.5081515600205	869.0862866599385	1132.8978210481791	65.90072325992452	8.77548923595304	413.3615334151775	1153.1756436767475	1954.640211236699	189.56191409474607	20.87960634226353	1951.70261374637	30.316600249338382	2890.2297309944634	1250.6902932807034	62.375491154237395	227.60347241698875	57.66005890896404	397.64856723750944	306.96740361836	87.58316372971458	3840.4594204933687	160.73167084549016	67.26316185141857	637.0735436707124	624.7107008820487	392.96753653960576	897.3430295570546	632.3172142754336	672.379680881981	9.151786508524832	15.222408644959474	18.162190560535258	783.6003752304872	24.781090805660245	2.030133702166897	39.46089666891782	102.48977155468108	2102.4923718219975
PWY0-1586	33754.30868417375	55988.63308866499	36726.436775421724	37344.612704700616	59847.86850193304	42701.67155123367	49335.13671124698	41303.047803106805	40522.50311168355	48708.19758167025	30150.00547141952	45383.90549663692	8231.55734347344	14006.076339872408	48297.319951847334	27157.061066291364	36610.21240790931	43991.802053886175	25912.822400023062	43171.03195468976	36674.87747020943	108486.07152363051	47875.047011040675	32752.892099631797	41767.82548689579	37918.701780625124	47305.4597996178	71626.30286705619	8721.38095507837	77329.24657274372	37329.29192093561	34580.38832533945	48943.8001629237	47528.20660421265	21999.296687133734	25427.79646168408	14364.923733271413	66913.16855270993	22952.205427915298	33915.04050737748	37320.25582261108	31183.780859752205	21857.48003416342	69580.74168365331	45765.54606349159	61331.27106632575	64459.34275758149	66916.09778938249	18443.440954677902	37516.08332693587	56086.02401760735	43457.56065297367	38761.79770674502	33413.86729879237	46015.643719793145	58140.50291582509	39591.579034040704	41654.98311925533	52479.4594879935	55900.60465520325	62652.18474585355	6806.222556262779	56226.05307138558	13371.898156503188	61234.94463742146	30117.503384774045	35344.1513310547	45961.32936996967	45722.11016598102	26746.75446779591
PWY0-162	17478.941857793277	33176.91298192938	30642.66998845735	32380.53518982721	51084.95721454874	42807.88337837129	45815.1522753772	44206.62794092979	21306.129530784925	45359.90546995437	25631.8303808842	34089.06928434971	7446.655983179775	4691.116107320179	28282.03262564416	27862.832581090846	23556.95626823439	19966.277500852884	15373.000122692927	17011.593286071824	29607.479945366133	50011.52137995065	36229.955700938466	23860.662705320112	29691.082661068616	18383.144043643508	22775.919647884322	48738.37969188474	8507.925172471623	42394.64575759537	20322.030629223933	33758.319698048814	38460.00449515547	31051.808514227054	16386.886303688207	12853.67490659781	10384.38244972344	40954.07231151396	21112.20451147698	24234.60922446216	24854.996444425862	18084.904832302913	11091.043784104322	58273.93931980361	35715.02632108433	27761.283026403147	42929.60193260418	61007.75457695909	14785.333624297473	21238.147259972735	40445.63038426417	24880.823594202033	26908.06053958602	23237.624319803188	23124.661771574	44615.4759609242	31947.111942312815	24778.89090282342	41675.71040692693	35860.157682826975	55728.98759329997	2065.2002661169586	35651.848225306996	11371.1605373947	68424.40954822395	16715.246575693385	12341.511245609427	32939.78745236644	34841.79997215127	16410.918135472242
PWY0-166	16735.152397254373	29931.762484457555	24855.348746852145	25159.080386005564	45165.32446386699	31347.146588167034	34663.566084231905	30296.152322336722	20254.8379615887	33057.5527078273	19929.416855722946	31024.65882983897	5641.154488859748	4886.161527723246	26158.253696674077	20127.0054636409	22915.072945904292	19627.018668234563	14468.004405572789	17203.60151166935	24828.901525127232	49989.08128489629	30639.61589254235	21254.174951684512	28349.109920835606	18339.57807878819	22297.185860428526	43069.17075392954	6489.787151233929	40084.98878157858	20039.195930577218	24657.552700443768	34084.47545326559	29169.95419194503	13874.457109242234	12691.848270342272	9222.256503641716	38303.05423801195	15673.375694122622	20602.041698686	22028.779288806178	17615.024479899585	10826.320021220503	51419.027598362125	31925.391724504454	27749.956777007053	39315.16066844516	47186.65279707086	12132.247221577027	19851.07978517723	38570.73293793077	23877.80614310252	25366.11448723793	21091.119933887356	22742.98230134584	37331.08578246653	28713.34097442624	24208.827278226378	35309.93247805653	33049.032425505684	44591.06582837698	2161.4565533862037	33789.09970613262	9053.843186734215	42677.633156560005	15728.558251628854	12646.813991419147	28701.60323780355	29505.59100854782	15214.25393901119
PWY0-321	0.0	437.3044449835682	54.74119363634849	105.1066066996428	2.0692494737045983	54.51264678437114	198.97621191021108	101.86602971945943	0.0	214.23430417625826	28.334543683907906	34.559949764010916	38.273877394454715	0.0	0.0	219.52490370284642	59.71889852494594	47.306542340297526	10.473328245438664	55.66777973600119	177.4028401560365	177.3846052898888	29.632429423708196	9.001397215817374	26.134497827452925	24.174673471556137	29.750450087805575	24.17069499890854	8.183974204303874	131.28928944847848	12.593301817225486	199.0363967379082	14.469236604319557	0.0	60.87504511699585	4.069290234647534	25.47534923743078	59.43567692151919	13.110313272849002	3.550866823420692	66.9697420224545	7.056526734542382	0.0	12.483329730646647	8.667639663454127	15.885144324651197	42.82420610934854	109.17104078933427	23.84899852653946	37.887932186869016	0.0	16.592389382035932	0.0	173.206353870964	0.0	0.0	19.463535964670353	15.301652293474449	35.58378834298947	10.227536072101685	148.35550648786534	0.0	9.504026566481945	0.0	304.58354370097175	10.783889636782305	2.436895653113643	86.39167970137265	35.02576992153122	0.0
PWY0-41	0.0	0.0	45.76770055287648	105.94605932889974	0.0	19.105911524369905	190.74884560751735	147.57850674042405	7.242157294268641	159.0628068200515	30.988029731584426	0.0	0.0	0.0	0.0	41.604895647273494	24.83186511950831	32.91086432275529	18.333182076776676	0.0	187.6594288710863	69.41529772269384	4.131748794996897	0.0	0.0	33.384924670814435	0.0	12.206966360801225	0.0	138.0337095778338	0.0	413.840161703947	38.80067096942206	31.337204605316014	17.797419706363087	15.715535087970446	12.342580967221481	0.0	0.0	0.0	8.360892405977202	0.0	0.0	0.0	2.093999935702482	11.0584415593021	0.0	0.0	27.171866215215367	5.317181810414938	0.0	35.52638434819904	0.0	0.8927662321210038	20.686582294899914	84.8841930853546	11.791142428937881	1.392470405851986	64.06334907195198	0.0	0.0	0.0	0.0	12.997505519172448	141.0450320409235	6.345963241741644	0.0	0.0	20.116445274272873	0.0
PWY0-42	25.55852643631068	397.80643395769573	349.8301772288238	994.0834838978273	784.4675137694389	2857.7639467598997	997.3090429420953	527.0364482906219	119.79323401747496	820.1270186993864	767.9837039653956	108.83815225853516	90.55473196099004	107.35522649795188	306.43579844321664	699.258274612949	323.8595374314177	537.8616890384942	176.42814209155787	152.6846167490548	993.7431665938403	373.6635397638517	1939.8561201674759	134.98881760045182	182.3402341177564	144.9312127766194	93.43934843477183	225.10970331551528	64.32936607566094	722.6473450293332	30.297011929894822	1684.7197195510462	2429.700904939693	1072.2273398944278	1346.514668979799	109.34364536505726	78.74881603324413	481.3117291971585	1429.3755471900533	2374.601869722385	319.461007480529	27.97030757096832	2107.545306695404	56.54377513701941	3105.875067555551	1483.257778617588	94.70980098973844	336.10514718842313	163.10962965063678	459.20905364955325	388.05852426126074	61.150800024041615	3526.5473693423683	96.82701210869527	116.00177484683596	461.8215052147148	788.5605639691247	479.58318895523973	1136.1825464780811	823.3787147599568	987.5164962126541	10.634363277393879	17.968616795112375	77.18135652609237	631.0454367922129	57.36231502787614	4.9375842819631695	187.7914535164997	129.4568563245913	2325.781967144725
PWY0-781	1727.3600935489246	6272.2276466432295	4336.25008932518	6139.41833162164	2872.4020774771197	11540.887248409177	9388.781823794057	7045.5052706968545	2029.8458910441823	7244.681840041552	4088.3356302223606	1065.4067561176657	1307.90570789993	1004.8705964984839	1902.338073866219	6508.7047001345945	2386.465792377829	8264.007708824412	1274.2418020724508	1754.124752607915	7498.498274822034	8607.643457559589	8394.774868152532	1385.8771694258292	1656.3921728728387	1600.3289522615628	1296.11036758667	3049.220430407132	1400.76465334513	7114.934039232066	769.5262951495455	12988.609491028528	9652.10808640211	5565.4274525349065	4705.607373612537	1058.0599186419663	1336.7504661665462	3586.9722659205718	4783.466780231903	6600.533108012395	2592.2698114796794	759.3241533697468	5245.531537709184	717.5182910607728	10148.890589937253	6325.863349965151	1704.0119568106397	5271.2458219607925	2572.210521769939	2633.1361877647437	1803.9331984632934	1623.627313414739	9488.538269247396	1887.7267762151434	1877.8400663560158	6179.000320140936	3904.3650630555653	2501.7289319874353	7213.239368891501	4226.950421617856	10931.197729324576	152.81632454413634	746.9230561885443	2599.0010757986533	11673.381309734097	592.8295864362527	421.9511185686879	5175.8758829153885	7730.202045108774	6852.534094695542
PWY0-845	761.4106683134229	1265.583103311761	1956.1178430707628	6731.8515150052735	4552.672906994369	13595.169601505164	6672.996552168923	1510.845171675243	1364.153440063372	5435.556405645077	4983.933950284287	973.4474372374008	706.1366552013749	595.7864055022281	2658.9095355378267	3959.8465539829635	1453.4273802705418	4898.770956763335	1418.848768555995	1108.5350554317436	5311.785145102077	221.18900979238867	9839.396549674288	846.4483891613168	1310.302936568451	289.49385171763953	1244.2122019768399	551.9335081284272	697.8088528844692	3822.3320801677737	99.43518194936564	7709.3706114625	9008.18508845613	6011.950307889384	5741.762759381212	687.456895675198	64.80367482131443	4162.22975685342	6463.440095864009	8814.987604336015	2111.896282658084	328.18546246735065	4836.8611536203525	593.2096922677184	9140.974046724636	6521.380947499801	478.21535280963604	3115.2097259269126	903.7347637083311	3062.465106041928	2138.2925463166603	903.9258163483266	7557.593896713316	1926.369631080787	690.0880691873826	1395.9279790057255	4127.187432980747	2708.9529647282507	7787.988664361867	6016.3611657921965	6978.98722314971	97.12878303448187	31.382301488509576	179.31357918590817	5673.14553896233	470.429028347272	65.27973185113046	7123.742712891123	2810.652686493999	6509.364820664768
